"CREATED_MONTH","CREATED_YEAR","RESOLVED_MONTH","RESOLVED_YEAR","CONFLICT_STATUS","DATA_FEED","COUNT_STATUS_PER_FEED"
1,2020,1,2020,"IGNORED","NK",62
1,2020,3,2020,"IGNORED","PI_AM",7
1,2020,6,2020,"MANUAL UPDATE","PI_GA",1
1,2020,3,2020,"IGNORED","HRV",1
1,2020,2,2020,"IGNORED","TU",1
1,2020,1,2020,"IGNORED","VCT",5
1,2020,,,"PENDING","VCT",4
1,2020,7,2020,"MANUAL UPDATE","BV",1
1,2020,9,2020,"IGNORED","BV",1
1,2020,4,2020,"MANUAL UPDATE","BV",11
1,2020,1,2020,"IGNORED","TUV",3
1,2020,,,"PENDING","DB",1
1,2020,9,2020,"IGNORED","DMA",1
1,2020,4,2020,"MANUAL UPDATE","PH",3
1,2020,2,2020,"MANUAL UPDATE","GEO",2
1,2020,3,2020,"IGNORED","CS",12
1,2020,3,2020,"MANUAL UPDATE","CS",4
1,2020,5,2020,"IGNORED","CS",1
1,2020,,,"PENDING","IR",1
1,2020,2,2020,"MANUAL UPDATE","IR",2
1,2020,8,2020,"MANUAL UPDATE","VN",1
1,2020,1,2020,"IGNORED VALUE","PI_JS",2
1,2020,2,2020,"IGNORED","KR",3
1,2020,4,2020,"MANUAL UPDATE","NG",6
1,2020,,,"PENDING","NG",7
1,2020,,,"PENDING","VUT",3
1,2020,1,2020,"MANUAL UPDATE","FRA",1
1,2020,1,2020,"IGNORED","IR",11
1,2020,5,2020,"MANUAL UPDATE","MHL",1
1,2020,5,2020,"IGNORED","GIBSONS",3
1,2020,,,"PENDING","CM",2
1,2020,2,2020,"MANUAL UPDATE","AMSA",3
1,2020,6,2020,"MANUAL UPDATE","COK",2
1,2020,1,2020,"IGNORED","GRC",2
1,2020,1,2020,"IGNORED","KP",4
1,2020,5,2020,"MANUAL UPDATE","KR",1
2,2020,7,2020,"IGNORED","BV",1
2,2020,2,2020,"IGNORED","PI_ST",37
2,2020,2,2020,"IGNORED","PI_NE",8
2,2020,2,2020,"IGNORED","HV",1
2,2020,2,2020,"IGNORED","IR",25
2,2020,3,2020,"IGNORED","VUT",2
2,2020,3,2020,"IGNORED","MHL",3
2,2020,2,2020,"IGNORED","MHL",14
2,2020,3,2020,"IGNORED","AMSA",6
2,2020,,,"PENDING","DMA",2
2,2020,,,"PENDING","NB",2
2,2020,2,2020,"MANUAL UPDATE","LBR",6
2,2020,8,2020,"MANUAL UPDATE","LBR",2
2,2020,3,2020,"MANUAL UPDATE","AMSA",6
2,2020,3,2020,"IGNORED","PI_WE",42
2,2020,,,"PENDING","PI_WE",2
2,2020,4,2020,"IGNORED","NK",2
2,2020,3,2020,"MANUAL UPDATE","CS",4
2,2020,,,"PENDING","NIS",10
2,2020,4,2020,"MANUAL UPDATE","VN",1
2,2020,2,2020,"MANUAL UPDATE","VN",4
2,2020,8,2020,"MANUAL UPDATE","IOM",1
2,2020,8,2020,"MANUAL UPDATE","NG",4
2,2020,2,2020,"IGNORED VALUE","TUR",2
2,2020,4,2020,"MANUAL UPDATE","TUR",6
2,2020,8,2020,"IGNORED","TUR",5
2,2020,9,2020,"MANUAL UPDATE","TUR",2
2,2020,10,2020,"IGNORED","TUR",2
2,2020,,,"PENDING","CYP",2
2,2020,2,2020,"MANUAL UPDATE","CAN",1
2,2020,2,2020,"IGNORED","GIBSONS",1
2,2020,3,2020,"IGNORED VALUE","BLACKSEA",1
2,2020,4,2020,"MANUAL UPDATE","PI_ST",11
2,2020,2,2020,"MANUAL UPDATE","PI_ST",1
2,2020,5,2020,"MANUAL UPDATE","PI_ST",2
2,2020,,,"PENDING","HRV",4
2,2020,8,2020,"MANUAL UPDATE","HRV",1
2,2020,3,2020,"IGNORED","FRO",5
2,2020,4,2020,"IGNORED","FRO",1
2,2020,,,"PENDING","MB",1
2,2020,3,2020,"IGNORED","IR",4
2,2020,8,2020,"MANUAL UPDATE","IR",1
3,2020,3,2020,"MANUAL UPDATE","TUV",2
3,2020,3,2020,"IGNORED","BLACKSEA",46
3,2020,3,2020,"IGNORED","COK",8
3,2020,4,2020,"IGNORED","PI_AM",5
3,2020,5,2020,"IGNORED","PI_AM",1
3,2020,8,2020,"MANUAL UPDATE","LBR",3
3,2020,4,2020,"MANUAL UPDATE","VCT",4
3,2020,3,2020,"IGNORED","PI_LS",3
3,2020,5,2020,"IGNORED","BLACKSEA",15
3,2020,3,2020,"IGNORED","PI_GA",26
3,2020,,,"PENDING","NK",11
3,2020,3,2020,"IGNORED VALUE","NK",1
3,2020,9,2020,"IGNORED","NB",1
3,2020,9,2020,"MANUAL UPDATE","NB",1
3,2020,3,2020,"IGNORED","PI_WE",63
3,2020,5,2020,"MANUAL UPDATE","NG",8
3,2020,3,2020,"IGNORED VALUE","PI_WE",1
3,2020,9,2020,"IGNORED","CS",1
3,2020,7,2020,"MANUAL UPDATE","NIS",1
3,2020,6,2020,"IGNORED","PI_ST",2
3,2020,12,2020,"MANUAL UPDATE","KR",2
3,2020,8,2020,"MANUAL UPDATE","AMSA",2
3,2020,7,2020,"MANUAL UPDATE","MLT",1
3,2020,9,2020,"IGNORED","PI_SM",22
3,2020,8,2020,"IGNORED","PI_SM",25
3,2020,6,2020,"MANUAL UPDATE","PI_SM",2
3,2020,3,2020,"IGNORED","PAN",1
3,2020,6,2020,"IGNORED","KR",1
3,2020,10,2020,"MANUAL UPDATE","VCT",1
3,2020,6,2020,"IGNORED","TUV",1
4,2020,4,2020,"IGNORED","PI_SM",37
4,2020,4,2020,"IGNORED","VN",15
4,2020,6,2020,"IGNORED","NB",1
4,2020,5,2020,"IGNORED","LBR",5
4,2020,9,2020,"MANUAL UPDATE","LBR",2
4,2020,4,2020,"IGNORED","NB",4
4,2020,6,2020,"IGNORED","PI_AM",4
4,2020,8,2020,"MANUAL UPDATE","PI_AM",2
4,2020,7,2020,"IGNORED","VUT",1
4,2020,4,2020,"MANUAL UPDATE","BV",10
4,2020,4,2020,"MANUAL UPDATE","RINA",1
4,2020,4,2020,"IGNORED VALUE","TUR",1
4,2020,8,2020,"MANUAL UPDATE","TUR",1
4,2020,9,2020,"MANUAL UPDATE","NK",4
4,2020,5,2020,"IGNORED","NK",1
4,2020,6,2020,"IGNORED","PI_SK",185
4,2020,10,2020,"MANUAL UPDATE","NIU",1
4,2020,4,2020,"MANUAL UPDATE","TU",4
4,2020,5,2020,"IGNORED","NIS",1
4,2020,7,2020,"IGNORED","VN",1
4,2020,,,"PENDING","VN",7
4,2020,5,2020,"MANUAL UPDATE","VN",4
4,2020,12,2020,"MANUAL UPDATE","PI_ST",1
4,2020,7,2020,"IGNORED","PI_ST",7
4,2020,6,2020,"MANUAL UPDATE","PI_SK",13
4,2020,5,2020,"MANUAL UPDATE","PI_SK",39
4,2020,11,2020,"MANUAL UPDATE","PI_SK",5
4,2020,11,2020,"IGNORED","PI_SK",6
4,2020,4,2020,"MANUAL UPDATE","NG",3
4,2020,11,2020,"IGNORED","PI_GA",1
4,2020,9,2020,"MANUAL UPDATE","KNA",1
4,2020,5,2020,"MANUAL UPDATE","KNA",5
4,2020,4,2020,"MANUAL UPDATE","PI_SM",3
4,2020,7,2020,"MANUAL UPDATE","PI_SM",1
4,2020,,,"PENDING","CS",1
4,2020,6,2020,"MANUAL UPDATE","CS",1
4,2020,8,2020,"MANUAL UPDATE","CS",1
4,2020,,,"PENDING","HV",2
4,2020,4,2020,"MANUAL UPDATE","VCT",2
4,2020,4,2020,"IGNORED","KP",1
4,2020,5,2020,"MANUAL UPDATE","MLT",1
4,2020,6,2020,"IGNORED","MLT",1
5,2020,5,2020,"IGNORED","TUV",1
5,2020,6,2020,"IGNORED","TUV",1
5,2020,5,2020,"MANUAL UPDATE","MLT",1
5,2020,5,2020,"IGNORED","MLT",3
5,2020,5,2020,"IGNORED","NK",37
5,2020,9,2020,"IGNORED","LBR",3
5,2020,5,2020,"IGNORED","LBR",8
5,2020,9,2020,"IGNORED","PI_AM",1
5,2020,8,2020,"MANUAL UPDATE","PI_AM",2
5,2020,6,2020,"MANUAL UPDATE","BV",7
5,2020,5,2020,"IGNORED","PI_ST",10
5,2020,,,"PENDING","TUR",4
5,2020,5,2020,"MANUAL UPDATE","NG",10
5,2020,9,2020,"MANUAL UPDATE","NG",3
5,2020,8,2020,"IGNORED","NG",2
5,2020,8,2020,"IGNORED","CS",22
5,2020,6,2020,"IGNORED","CS",45
5,2020,8,2020,"IGNORED","IR",1
5,2020,6,2020,"MANUAL UPDATE","AMSA",3
5,2020,9,2020,"MANUAL UPDATE","NIS",1
5,2020,8,2020,"IGNORED","PI_ST",8
5,2020,6,2020,"IGNORED","PI_ST",2
5,2020,7,2020,"IGNORED","NK",1
5,2020,6,2020,"MANUAL UPDATE","NK",4
5,2020,9,2020,"IGNORED","NK",3
5,2020,8,2020,"IGNORED","PI_JS",7
5,2020,8,2020,"MANUAL UPDATE","MHL",13
5,2020,6,2020,"IGNORED","PI_JS",4
5,2020,8,2020,"MANUAL UPDATE","KR",1
5,2020,9,2020,"MANUAL UPDATE","VUT",2
5,2020,8,2020,"IGNORED","AMSA",2
5,2020,5,2020,"IGNORED","DMA",1
5,2020,9,2020,"IGNORED","PI_SM",7
5,2020,7,2020,"IGNORED","CS",2
5,2020,8,2020,"IGNORED","PI_SK",1
6,2020,6,2020,"IGNORED","MB",2
6,2020,6,2020,"IGNORED","KR",17
6,2020,6,2020,"MANUAL UPDATE","NG",2
6,2020,7,2020,"MANUAL UPDATE","MHL",4
6,2020,7,2020,"IGNORED","PI_AM",1
6,2020,6,2020,"IGNORED","DB",2
6,2020,8,2020,"IGNORED","BV",5
6,2020,,,"PENDING","DMA",1
6,2020,9,2020,"MANUAL UPDATE","MLT",4
6,2020,8,2020,"MANUAL UPDATE","NK",6
6,2020,8,2020,"IGNORED","NK",6
6,2020,8,2020,"MANUAL UPDATE","AMSA",8
6,2020,8,2020,"IGNORED","PI_WE",14
6,2020,8,2020,"MANUAL UPDATE","NIS",7
6,2020,,,"PENDING","VN",6
6,2020,9,2020,"MANUAL UPDATE","PI_ST",3
6,2020,9,2020,"IGNORED","NG",6
6,2020,6,2020,"MANUAL UPDATE","NB",1
6,2020,6,2020,"IGNORED","GHOST_VESSEL",2
6,2020,6,2020,"IGNORED","KI",147
6,2020,9,2020,"MANUAL UPDATE","KI",18
6,2020,9,2020,"MANUAL UPDATE","PI_SM",7
6,2020,7,2020,"MANUAL UPDATE","PI_SM",1
6,2020,,,"PENDING","RINA",76
6,2020,9,2020,"IGNORED","RINA",6
6,2020,8,2020,"IGNORED","RINA",10
6,2020,7,2020,"IGNORED","RINA",8
6,2020,6,2020,"IGNORED","IB",1
6,2020,8,2020,"MANUAL UPDATE","UKR",11
6,2020,7,2020,"MANUAL UPDATE","UKR",1
6,2020,8,2020,"IGNORED","PI_GA",11
7,2020,7,2020,"MANUAL UPDATE","CS",10
7,2020,7,2020,"IGNORED","IOM",8
7,2020,11,2020,"MANUAL UPDATE","IOM",1
7,2020,9,2020,"IGNORED","PI_AM",2
7,2020,7,2020,"IGNORED","PI_SK",39
7,2020,9,2020,"MANUAL UPDATE","BV",13
7,2020,2,2021,"IGNORED","BV",2
7,2020,12,2020,"MANUAL UPDATE","BV",3
7,2020,11,2020,"MANUAL UPDATE","BV",3
7,2020,10,2020,"MANUAL UPDATE","KR",3
7,2020,9,2020,"IGNORED","PI_SK",7
7,2020,7,2020,"MANUAL UPDATE","PI_SK",2
7,2020,8,2020,"IGNORED","TUR",1
7,2020,7,2020,"IGNORED","PAN",3
7,2020,7,2020,"IGNORED","CAN",7
7,2020,9,2020,"IGNORED","NK",6
7,2020,10,2020,"IGNORED","NK",1
7,2020,9,2020,"MANUAL UPDATE","MHL",19
7,2020,10,2020,"IGNORED","CUW",2
7,2020,11,2020,"MANUAL UPDATE","CUW",1
7,2020,,,"PENDING","CUW",2
7,2020,8,2020,"IGNORED","PI_JS",3
7,2020,8,2020,"MANUAL UPDATE","CS",6
7,2020,7,2020,"IGNORED","TUV",1
7,2020,9,2020,"MANUAL UPDATE","VUT",1
7,2020,9,2020,"IGNORED","VN",2
7,2020,7,2020,"MANUAL UPDATE","VN",1
7,2020,9,2020,"IGNORED","KR",2
7,2020,,,"PENDING","CYP",6
7,2020,9,2020,"MANUAL UPDATE","CYP",2
7,2020,8,2020,"MANUAL UPDATE","CYP",6
7,2020,8,2020,"IGNORED","CYP",1
7,2020,8,2020,"IGNORED","PI_ST",20
7,2020,11,2020,"MANUAL UPDATE","MHL",1
7,2020,7,2020,"MANUAL UPDATE","MHL",1
7,2020,10,2020,"IGNORED VALUE","CS",11
7,2020,12,2020,"MANUAL UPDATE","UKR",1
7,2020,10,2020,"IGNORED","PI_GA",3
7,2020,8,2020,"MANUAL UPDATE","PI_GA",3
7,2020,8,2020,"IGNORED","PI_SM",1
7,2020,7,2020,"IGNORED","GIBSONS",2
7,2020,7,2020,"MANUAL UPDATE","VCT",1
8,2020,8,2020,"IGNORED","KI",42
8,2020,8,2020,"IGNORED","PI_SM",10
8,2020,10,2020,"IGNORED","KI",1
8,2020,8,2020,"IGNORED","AB",1
8,2020,9,2020,"IGNORED","BV",9
8,2020,8,2020,"MANUAL UPDATE","BV",3
8,2020,,,"PENDING","CS",54
8,2020,9,2020,"MANUAL UPDATE","LBR",5
8,2020,8,2020,"MANUAL UPDATE","PI_AM",2
8,2020,8,2020,"IGNORED","TGO",4
8,2020,10,2020,"MANUAL UPDATE","TGO",1
8,2020,10,2020,"IGNORED","TUR",1
8,2020,,,"PENDING","MLT",2
8,2020,10,2020,"IGNORED","IB",1
8,2020,9,2020,"IGNORED","NK",7
8,2020,12,2020,"IGNORED","NK",1
8,2020,11,2020,"MANUAL UPDATE","PI_WE",1
8,2020,12,2020,"MANUAL UPDATE","PI_WE",2
8,2020,9,2020,"MANUAL UPDATE","PH",6
8,2020,8,2020,"IGNORED","TUR",3
8,2020,11,2020,"IGNORED","PH",1
8,2020,9,2020,"IGNORED","KR",5
8,2020,1,2021,"MANUAL UPDATE","KR",1
8,2020,10,2020,"MANUAL UPDATE","KR",2
8,2020,8,2020,"IGNORED","IB",1
8,2020,9,2020,"MANUAL UPDATE","PI_JS",4
8,2020,10,2020,"MANUAL UPDATE","PI_JS",4
8,2020,9,2020,"MANUAL UPDATE","VN",2
8,2020,9,2020,"IGNORED VALUE","PI_ST",11
8,2020,10,2020,"MANUAL UPDATE","PI_ST",2
8,2020,10,2020,"IGNORED","GIB",1
8,2020,8,2020,"MANUAL UPDATE","KR",2
8,2020,9,2020,"IGNORED","GIB",1
8,2020,8,2020,"IGNORED","FRO",1
8,2020,11,2020,"IGNORED","VDM",22
8,2020,9,2020,"MANUAL UPDATE","RINA",14
8,2020,12,2020,"IGNORED","RINA",4
8,2020,9,2020,"IGNORED VALUE","RINA",1
9,2020,9,2020,"IGNORED","PI_SK",124
9,2020,9,2020,"IGNORED","NK",36
9,2020,9,2020,"IGNORED","CYP",2
9,2020,11,2020,"IGNORED","CS",3
9,2020,10,2020,"MANUAL UPDATE","CS",11
9,2020,,,"PENDING","AMSA",5
9,2020,9,2020,"IGNORED","LBR",19
9,2020,12,2020,"IGNORED","BV",14
9,2020,12,2020,"MANUAL UPDATE","IR",3
9,2020,10,2020,"IGNORED VALUE","TGO",1
9,2020,,,"PENDING","PI_GA",18
9,2020,10,2020,"IGNORED VALUE","PI_GA",14
9,2020,12,2020,"IGNORED","PI_GA",10
9,2020,12,2020,"IGNORED","PI_SM",4
9,2020,1,2021,"IGNORED","PI_SM",2
9,2020,9,2020,"IGNORED","NB",2
9,2020,10,2020,"MANUAL UPDATE","PI_WE",6
9,2020,11,2020,"MANUAL UPDATE","PI_WE",1
9,2020,11,2020,"MANUAL UPDATE","PI_SK",6
9,2020,11,2020,"MANUAL UPDATE","NK",2
9,2020,9,2020,"IGNORED","NIS",1
9,2020,,,"PENDING","UKR",7
9,2020,,,"PENDING","PI_BM",96
9,2020,10,2020,"IGNORED VALUE","PI_BM",2
9,2020,,,"PENDING","PI_SC",112
9,2020,9,2020,"MANUAL UPDATE","MHL",5
9,2020,10,2020,"IGNORED VALUE","BV",5
9,2020,9,2020,"IGNORED","TGO",2
9,2020,10,2020,"MANUAL UPDATE","RINA",1
9,2020,,,"PENDING","MLT",2
9,2020,12,2020,"MANUAL UPDATE","PLW",2
9,2020,11,2020,"MANUAL UPDATE","PI_JS",4
9,2020,1,2021,"IGNORED","MHL",1
9,2020,10,2020,"MANUAL UPDATE","PH",1
9,2020,9,2020,"MANUAL UPDATE","PH",5
9,2020,12,2020,"IGNORED VALUE","KR",5
9,2020,12,2020,"IGNORED","VCT",1
9,2020,,,"PENDING","DB",3
9,2020,12,2020,"IGNORED","DB",4
9,2020,,,"PENDING","KNA",1
9,2020,11,2020,"MANUAL UPDATE","KNA",1
10,2020,10,2020,"IGNORED","PI_WE",26
10,2020,10,2020,"IGNORED","PI_SM",8
10,2020,,,"PENDING","TUR",5
10,2020,,,"PENDING","PI_SC",13
10,2020,12,2020,"MANUAL UPDATE","PI_SC",1
10,2020,,,"PENDING","PI_WE",102
10,2020,10,2020,"IGNORED","AMSA",7
10,2020,12,2020,"IGNORED","PI_BM",21
10,2020,11,2020,"IGNORED VALUE","PI_BM",20
10,2020,1,2021,"IGNORED","PI_BM",2
10,2020,,,"PENDING","PLW",11
10,2020,10,2020,"IGNORED","PI_LS",2
10,2020,12,2020,"IGNORED VALUE","KI",182
10,2020,2,2021,"MANUAL UPDATE","KI",1
10,2020,,,"PENDING","PI_SM",22
10,2020,11,2020,"IGNORED","RINA",5
10,2020,11,2020,"MANUAL UPDATE","BLACKSEA",1
10,2020,12,2020,"MANUAL UPDATE","BLACKSEA",2
10,2020,12,2020,"MANUAL UPDATE","PI_SM",5
10,2020,,,"PENDING","ML",4
10,2020,,,"PENDING","VUT",7
10,2020,12,2020,"IGNORED","VUT",3
10,2020,,,"PENDING","CAN",342
10,2020,10,2020,"IGNORED","NB",1
10,2020,10,2020,"IGNORED","MB",1
10,2020,12,2020,"MANUAL UPDATE","VCT",1
11,2020,1,2021,"IGNORED","PI_SC",1
11,2020,11,2020,"IGNORED","PR",11
11,2020,11,2020,"MANUAL UPDATE","TU",1
11,2020,11,2020,"IGNORED","LBR",11
11,2020,,,"PENDING","MHL",43
11,2020,11,2020,"MANUAL UPDATE","MHL",8
11,2020,11,2020,"MANUAL UPDATE","KI",1
11,2020,,,"PENDING","SYC",34
11,2020,12,2020,"IGNORED","TGO",1
11,2020,11,2020,"IGNORED","DB",4
11,2020,12,2020,"MANUAL UPDATE","DB",1
11,2020,12,2020,"MANUAL UPDATE","IR",4
11,2020,12,2020,"MANUAL UPDATE","PI_JS",3
11,2020,,,"PENDING","UKR",8
11,2020,11,2020,"MANUAL UPDATE","VN",1
11,2020,11,2020,"MANUAL UPDATE","KR",4
11,2020,12,2020,"IGNORED VALUE","PI_ST",46
11,2020,11,2020,"IGNORED","UKR",2
11,2020,11,2020,"MANUAL UPDATE","PI_SM",1
11,2020,11,2020,"IGNORED VALUE","PI_BR",23
11,2020,11,2020,"MANUAL UPDATE","RINA",2
12,2020,12,2020,"IGNORED","PI_BM",16
12,2020,,,"PENDING","LBR",44
12,2020,1,2021,"IGNORED","LBR",1
12,2020,12,2020,"IGNORED","MLT",5
12,2020,12,2020,"IGNORED","CUW",1
12,2020,12,2020,"IGNORED","RS",1
12,2020,12,2020,"IGNORED","PI_SK",46
12,2020,12,2020,"MANUAL UPDATE","TU",3
12,2020,12,2020,"IGNORED VALUE","NK",2
12,2020,12,2020,"MANUAL UPDATE","PI_SK",16
12,2020,,,"PENDING","PI_ST",40
12,2020,,,"PENDING","VN",13
12,2020,12,2020,"MANUAL UPDATE","PLW",1
12,2020,1,2021,"MANUAL UPDATE","PI_SK",1
12,2020,,,"PENDING","BLZ",66
12,2020,12,2020,"MANUAL UPDATE","BLZ",1
12,2020,,,"PENDING","HRV",52
12,2020,2,2021,"IGNORED","PI_SK",1
12,2020,1,2021,"MANUAL UPDATE","VCT",1
12,2020,1,2021,"IGNORED","GEO",1
1,2021,1,2021,"MANUAL UPDATE","PI_BM",4
1,2021,1,2021,"MANUAL UPDATE","PI_SC",8
1,2021,1,2021,"MANUAL UPDATE","RINA",24
1,2021,1,2021,"IGNORED","RINA",34
1,2021,1,2021,"IGNORED","NK",63
1,2021,1,2021,"MANUAL UPDATE","NB",2
1,2021,1,2021,"IGNORED","CUW",8
1,2021,1,2021,"MANUAL UPDATE","BK",1
1,2021,1,2021,"MANUAL UPDATE","MLT",3
1,2021,1,2021,"IGNORED","DMA",1
1,2021,,,"PENDING","PI_SM",20
1,2021,2,2021,"IGNORED","VUT",1
1,2021,2,2021,"IGNORED","PI_BM",1
1,2021,2,2021,"MANUAL UPDATE","BLZ",7
1,2021,,,"PENDING","TUV",22
2,2021,,,"PENDING","PI_SC",1
2,2021,2,2021,"MANUAL UPDATE","AMSA",1
2,2021,2,2021,"MANUAL UPDATE","BV",23
2,2021,2,2021,"IGNORED","VUT",1
2,2021,2,2021,"MANUAL UPDATE","PI_SK",4
2,2021,2,2021,"IGNORED","NG",79
2,2021,,,"PENDING","PI_SK",37
2,2021,2,2021,"IGNORED","TUR",3
2,2021,2,2021,"MANUAL UPDATE","PI_WE",7
2,2021,2,2021,"MANUAL UPDATE","PI_JS",1
2,2021,,,"PENDING","LR",91
2,2021,,,"PENDING","VN",163
2,2021,,,"PENDING","MLT",6
2,2021,2,2021,"IGNORED VALUE","RINA",1
1,2020,1,2020,"IGNORED","AMSA",11
1,2020,1,2020,"IGNORED","GEO",13
1,2020,1,2020,"IGNORED","PI_GA",61
1,2020,2,2020,"IGNORED","PI_GA",40
1,2020,1,2020,"MANUAL UPDATE","PI_GA",13
1,2020,4,2020,"MANUAL UPDATE","HRV",1
1,2020,4,2020,"IGNORED","HRV",1
1,2020,1,2020,"IGNORED VALUE","ML",1
1,2020,2,2020,"MANUAL UPDATE","LBR",2
1,2020,5,2020,"MANUAL UPDATE","LBR",1
1,2020,5,2020,"MANUAL UPDATE","VCT",1
1,2020,3,2020,"MANUAL UPDATE","VCT",3
1,2020,1,2020,"MANUAL UPDATE","MLT",3
1,2020,,,"PENDING","MLT",1
1,2020,1,2020,"MANUAL UPDATE","PH",5
1,2020,1,2020,"IGNORED","BLACKSEA",9
1,2020,1,2020,"MANUAL UPDATE","CS",3
1,2020,2,2020,"IGNORED","PI_WE",28
1,2020,3,2020,"MANUAL UPDATE","PI_WE",6
1,2020,9,2020,"IGNORED","PI_WE",1
1,2020,1,2020,"MANUAL UPDATE","PI_WE",2
1,2020,1,2020,"IGNORED","PI_JS",11
1,2020,8,2020,"MANUAL UPDATE","MHL",2
1,2020,2,2020,"IGNORED","IR",2
1,2020,4,2020,"MANUAL UPDATE","NK",2
1,2020,,,"PENDING","VN",2
1,2020,7,2020,"MANUAL UPDATE","NIS",1
1,2020,1,2020,"MANUAL UPDATE","KR",5
1,2020,1,2020,"IGNORED","CAN",1
1,2020,8,2020,"IGNORED","FRA",2
1,2020,10,2020,"IGNORED","FRA",1
1,2020,5,2020,"IGNORED","IB",1
1,2020,1,2020,"IGNORED","VZ",1
1,2020,3,2020,"IGNORED","KR",3
1,2020,3,2020,"IGNORED","PI_SM",23
1,2020,,,"PENDING","RINA",23
1,2020,,,"PENDING","GIBSONS",2
1,2020,2,2020,"IGNORED","GIBSONS",4
1,2020,7,2020,"MANUAL UPDATE","VZ",1
1,2020,4,2020,"IGNORED","BLZ",2
1,2020,2,2020,"MANUAL UPDATE","COK",2
1,2020,3,2020,"MANUAL UPDATE","PLW",7
1,2020,2,2020,"IGNORED","PLW",3
1,2020,2,2020,"MANUAL UPDATE","KP",1
1,2020,1,2020,"IGNORED","KIR",1
2,2020,7,2020,"IGNORED","PI_LS",2
2,2020,2,2020,"IGNORED","NK",37
2,2020,,,"PENDING","BV",13
2,2020,2,2020,"IGNORED","PI_JS",6
2,2020,2,2020,"IGNORED","BLACKSEA",13
2,2020,2,2020,"IGNORED","KR",30
2,2020,3,2020,"IGNORED","NB",1
2,2020,3,2020,"IGNORED","BLACKSEA",136
2,2020,2,2020,"IGNORED","BLZ",6
2,2020,9,2020,"IGNORED","PI_WE",9
2,2020,7,2020,"IGNORED","PI_WE",1
2,2020,6,2020,"MANUAL UPDATE","NK",1
2,2020,5,2020,"MANUAL UPDATE","NK",1
2,2020,9,2020,"IGNORED","NK",1
2,2020,12,2020,"MANUAL UPDATE","NK",1
2,2020,,,"PENDING","TGO",1
2,2020,6,2020,"MANUAL UPDATE","NIS",2
2,2020,4,2020,"MANUAL UPDATE","NIS",1
2,2020,,,"PENDING","MHL",4
2,2020,7,2020,"IGNORED","NG",1
2,2020,11,2020,"IGNORED","PI_JS",1
2,2020,,,"PENDING","PI_JS",1
2,2020,2,2020,"IGNORED","PI_CA",7
2,2020,1,2021,"MANUAL UPDATE","TUR",1
2,2020,3,2020,"IGNORED","PLW",1
2,2020,2,2020,"IGNORED","VDM",1
2,2020,3,2020,"IGNORED","KR",7
2,2020,4,2020,"IGNORED","GIBSONS",1
2,2020,3,2020,"IGNORED","GIBSONS",1
2,2020,6,2020,"IGNORED","MLT",1
2,2020,6,2020,"IGNORED","PI_ST",1
2,2020,3,2020,"IGNORED","PI_SM",2
2,2020,3,2020,"MANUAL UPDATE","FRO",1
2,2020,4,2020,"IGNORED","MB",1
2,2020,3,2020,"IGNORED","LUX",3
2,2020,4,2020,"IGNORED","LUX",2
3,2020,3,2020,"IGNORED","VUT",8
3,2020,9,2020,"MANUAL UPDATE","PI_AM",2
3,2020,,,"PENDING","PI_AM",11
3,2020,3,2020,"IGNORED","MHL",37
3,2020,3,2020,"IGNORED","HRV",2
3,2020,8,2020,"IGNORED","VUT",1
3,2020,3,2020,"IGNORED","TGO",11
3,2020,9,2020,"MANUAL UPDATE","NK",2
3,2020,4,2020,"IGNORED","NK",1
3,2020,3,2020,"MANUAL UPDATE","PI_JS",1
3,2020,6,2020,"IGNORED","NG",4
3,2020,3,2020,"MANUAL UPDATE","VZ",1
3,2020,,,"PENDING","IOM",1
3,2020,3,2020,"IGNORED VALUE","TUR",1
3,2020,8,2020,"IGNORED","TUR",3
3,2020,8,2020,"MANUAL UPDATE","TUR",1
3,2020,,,"PENDING","PI_WE",31
3,2020,6,2020,"IGNORED","PI_WE",6
3,2020,7,2020,"IGNORED","PI_WE",4
3,2020,4,2020,"IGNORED","NG",6
3,2020,8,2020,"MANUAL UPDATE","PI_WE",4
3,2020,3,2020,"MANUAL UPDATE","PI_WE",6
3,2020,7,2020,"MANUAL UPDATE","PI_WE",1
3,2020,4,2020,"IGNORED","PI_WE",1
3,2020,4,2020,"IGNORED","KR",1
3,2020,6,2020,"IGNORED","VN",1
3,2020,5,2020,"MANUAL UPDATE","VN",2
3,2020,3,2020,"MANUAL UPDATE","VN",2
3,2020,4,2020,"IGNORED","PI_ST",1
3,2020,3,2020,"IGNORED VALUE","NG",3
3,2020,5,2020,"IGNORED","BK",1
3,2020,7,2020,"IGNORED","BLACKSEA",4
3,2020,3,2020,"IGNORED","HV",1
3,2020,4,2020,"MANUAL UPDATE","MLT",1
3,2020,5,2020,"MANUAL UPDATE","AMSA",1
3,2020,5,2020,"MANUAL UPDATE","PI_SM",15
3,2020,9,2020,"IGNORED","GIBSONS",2
3,2020,6,2020,"IGNORED","GIBSONS",1
3,2020,1,2021,"MANUAL UPDATE","NG",1
3,2020,6,2020,"IGNORED","BV",1
3,2020,5,2020,"MANUAL UPDATE","VCT",3
3,2020,10,2020,"MANUAL UPDATE","TUV",1
4,2020,4,2020,"IGNORED","IR",15
4,2020,4,2020,"IGNORED","KI",99
4,2020,4,2020,"IGNORED","PI_LS",6
